Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-13;VTF3;V25P004800;100.0;;;;;;;;;3.66;;;
2025-02-13;VTF5;V25P004900;585.0;;;;;;;;;5.99;;;
2025-02-13;VTF6;V25P004950;1000.0;;;;;;;;;7.57;;;
2025-02-13;VTF8;V25P006300;400.0;;;;;;;;;389.98;;;
2025-02-13;VVD0;V26P005000;40.0;;;;;;;;;25.66;;;
2025-02-13;VVD4;V26P005400;50.0;;;;;;;;;62.47;;;
2025-02-13;VVD5;V26P005500;100.0;;;;;;;;;76.19;;;
2025-02-13;VVD7;V26P005700;460.0;;;;;;;;;110.31;;;
2025-02-13;VVDB;V26P006000;1000.0;;;;;;;;;180.64;;;
2025-02-13;VVDD;V26P006200;2100.0;;;;;;;;;245.19;;;
2025-02-13;VVDN;V26P006700;400.0;;;;;;;;;452.77;;;
2025-02-13;VVDW;V26P005750;1750.0;;;;;;;;;120.18;;;
2025-02-13;XTDB;X25P005000;320.0;;;;;;;;;11.18;;;
2025-02-13;XTDR;X25P005650;200.0;;;;;;;;;93.89;;;
2025-02-13;XTDT;X25P005750;325.0;;;;;;;;;122.07;;;
2025-02-13;XTDV;X25P005800;400.0;;;;;;;;;138.68;;;
2025-02-13;XTDX;X25P005900;50.0;;;;;;;;;175.82;;;
2025-02-13;XTDZ;X25P006000;400.0;;;;;;;;;217.79;;;
2025-02-13;ZTD2;Z25P005100;650.0;;;;;;;;;20.17;;;
2025-02-13;ZTDH;Z25P005750;5.0;;;;;;;;;126.8;;;
2025-02-13;ZTDK;Z25P005850;105.0;;;;;;;;;159.88;;;
2025-02-13;ZTDM;Z25P005950;40.0;;;;;;;;;197.73;;;
2025-02-13;ZTDN;Z25P006000;650.0;;;;;;;;;218.43;;;
2025-02-13;ZTDP;Z25P006050;200.0;;;;;;;;;240.3;;;
2025-02-13;ZTDR;Z25P006150;110.0;;;;;;;;;287.48;;;
2025-02-13;ZTDV;Z25P006300;100.0;;;;;;;;;367.82;;;
