Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-21;NT93;N25C005700;2655.0;;;;;;;;;;265.92;;
2025-02-21;NT94;N25C005800;3580.0;;;;;;;;;;211.72;;
2025-02-21;NT95;N25C005900;2100.0;;;;;;;;;;166.34;;
2025-02-21;NT97;N25C006500;2250.0;;;;;;;;;;39.18;;
2025-02-21;NT9C;N25C005850;500.0;;;;;;;;;;187.9;;
2025-02-21;NT9D;N25C005950;733.0;;;;;;;;;;147.46;;
2025-02-21;NT9F;N25C006150;300.0;;;;;;;;;;90.45;;
2025-02-21;NT9G;N25C006200;5565.0;;;;;;;;;;80.19;;
2025-02-21;NT9H;N25C006250;15.0;;;;;;;;;;71.23;;
2025-02-21;NT9J;N25C006300;1140.0;;;;;;;;;;63.01;;
2025-02-21;NT9L;N25C006400;6500.0;;;;;;;;;;49.55;;
2025-02-21;NT9M;N25C006450;200.0;;;;;;;;;;44.0;;
2025-02-21;NT9P;N25C006600;1080.0;;;;;;;;;;31.2;;
2025-02-21;NT9Q;N25C006700;3750.0;;;;;;;;;;25.0;;
2025-02-21;NV82;N26C006000;5400.0;;;;;;;;;;524.5;;
2025-02-21;NV84;N26C007000;370.0;;;;;;;;;;200.26;;
2025-02-21;NV8J;N26C005500;90.0;;;;;;;;;;816.44;;
2025-02-21;NV8L;N26C005600;5000.0;;;;;;;;;;750.78;;
2025-02-21;NV8N;N26C005700;5000.0;;;;;;;;;;688.15;;
2025-02-21;NV8S;N26C005900;5000.0;;;;;;;;;;574.43;;
2025-02-21;NV8V;N26C006100;225.0;;;;;;;;;;477.91;;
2025-02-21;NV8W;N26C006200;5000.0;;;;;;;;;;434.57;;
2025-02-21;NV8X;N26C006300;5300.0;;;;;;;;;;394.35;;
2025-02-21;NV92;N26C006600;5960.0;;;;;;;;;;293.74;;
2025-02-21;NV96;N26C007500;3000.0;;;;;;;;;;127.37;;
2025-02-21;NW81;N27C007650;35.0;;;;;;;;;;295.56;;
2025-02-21;NX8X;N28C006400;540.0;;;;;;;;;;925.71;;
2025-02-21;NX99;N28C007000;75.0;;;;;;;;;;694.59;;
2025-02-21;NY9C;N29C008000;830.0;;;;;;;;;;618.14;;
2025-02-21;QT83;Q25C005650;30.0;;;;;;;;;;341.14;;
2025-02-21;QT88;Q25C005900;120.0;;;;;;;;;;207.93;;
2025-02-21;QT8B;Q25C006000;50.0;;;;;;;;;;169.2;;
2025-02-21;QT8M;Q25C006450;5.0;;;;;;;;;;68.71;;
2025-02-21;QT8S;Q25C006700;75.0;;;;;;;;;;40.71;;
2025-02-21;QT8Z;Q25C007000;20.0;;;;;;;;;;21.5;;
2025-02-21;UT8F;U25C005150;10.0;;;;;;;;;;774.21;;
2025-02-21;UT8N;U25C005500;10.0;;;;;;;;;;488.95;;
2025-02-21;UT8S;U25C005700;30.0;;;;;;;;;;354.88;;
2025-02-21;UT8T;U25C005750;5.0;;;;;;;;;;326.17;;
2025-02-21;UT8X;U25C005900;45.0;;;;;;;;;;249.34;;
2025-02-21;UT8Z;U25C006000;5.0;;;;;;;;;;206.19;;
2025-02-21;UT93;U25C006200;5.0;;;;;;;;;;144.15;;
2025-02-21;UT99;U25C006500;5.0;;;;;;;;;;82.15;;
2025-02-21;UT9F;U25C006700;5.0;;;;;;;;;;56.43;;
2025-02-21;VT80;V25C005600;130.0;;;;;;;;;;459.29;;
2025-02-21;VT81;V25C005650;5000.0;;;;;;;;;;426.22;;
2025-02-21;VT82;V25C005700;6850.0;;;;;;;;;;394.95;;
2025-02-21;VT84;V25C005800;2090.0;;;;;;;;;;336.64;;
2025-02-21;VT85;V25C005850;5900.0;;;;;;;;;;310.12;;
2025-02-21;VT87;V25C005950;6300.0;;;;;;;;;;263.64;;
2025-02-21;VT88;V25C006000;7195.0;;;;;;;;;;242.82;;
2025-02-21;VT8B;V25C006100;1235.0;;;;;;;;;;205.96;;
2025-02-21;VT8D;V25C006200;750.0;;;;;;;;;;175.19;;
2025-02-21;VT8F;V25C006500;1845.0;;;;;;;;;;108.37;;
2025-02-21;VT8K;V25C007500;1000.0;;;;;;;;;;20.12;;
2025-02-21;VT8T;V25C005200;5000.0;;;;;;;;;;766.04;;
2025-02-21;VT8Y;V25C005400;5275.0;;;;;;;;;;604.4;;
2025-02-21;VT90;V25C005500;5300.0;;;;;;;;;;529.44;;
2025-02-21;VT97;V25C006250;2020.0;;;;;;;;;;161.74;;
2025-02-21;VT9B;V25C006400;105.0;;;;;;;;;;127.05;;
2025-02-21;VT9G;V25C006650;190.0;;;;;;;;;;84.96;;
2025-02-21;VT9P;V25C007000;6080.0;;;;;;;;;;47.5;;
2025-02-21;VV8B;V26C006000;105.0;;;;;;;;;;610.79;;
2025-02-21;VV8D;V26C006200;200.0;;;;;;;;;;518.61;;
2025-02-21;VV8J;V26C006500;100.0;;;;;;;;;;401.22;;
2025-02-21;VV8K;V26C006550;100.0;;;;;;;;;;384.14;;
2025-02-21;VV8N;V26C006700;200.0;;;;;;;;;;337.33;;
2025-02-21;VV8S;V26C006900;100.0;;;;;;;;;;284.47;;
2025-02-21;VV8V;V26C007000;2480.0;;;;;;;;;;261.69;;
2025-02-21;VV92;V26C007500;2750.0;;;;;;;;;;174.57;;
2025-02-21;XT8T;X25C005750;225.0;;;;;;;;;;408.04;;
2025-02-21;XT8Z;X25C006000;5.0;;;;;;;;;;283.31;;
2025-02-21;XT93;X25C006200;105.0;;;;;;;;;;208.35;;
2025-02-21;XT9F;X25C006700;320.0;;;;;;;;;;98.21;;
2025-02-21;ZT8N;Z25C006000;200.0;;;;;;;;;;313.54;;
2025-02-21;ZT8S;Z25C006200;5.0;;;;;;;;;;235.24;;
2025-02-21;ZT8Z;Z25C006500;650.0;;;;;;;;;;153.11;;
2025-02-21;ZT93;Z25C006700;60.0;;;;;;;;;;116.07;;
