Data;Série;Código;Contratos em Aberto;Negócios Realizados;Contratos Negociados;Volume;Preço de Abertura;Preço Mínimo;Preço Máximo;Preço Médio;Último Preço;Variação em Pontos;Prêmio de Referência;Última Oferta de Compra;Última Oferta de Venda
2025-02-14;VTDQ;V25P005050;5.2;;;;;;;;;1291.0;;;
2025-02-14;VTDR;V25P005100;5.25;;;;;;;;;1602.0;;;
2025-02-14;VTDS;V25P005150;1.45;;;;;;;;;1964.0;;;
2025-02-14;VTDT;V25P005200;5.78;;;;;;;;;2397.0;;;
2025-02-14;VTDV;V25P005250;1.05;;;;;;;;;2896.0;;;
2025-02-14;VTDX;V25P005350;1.5;;;;;;;;;4153.0;;;
2025-02-14;VTDY;V25P005400;5.385;;;;;;;;;4921.0;;;
2025-02-14;VTDZ;V25P005450;2.2;;;;;;;;;5791.0;;;
2025-02-14;VTF0;V25P005500;5.28;;;;;;;;;6770.0;;;
2025-02-14;VTF3;V25P004800;100.0;;;;;;;;;387.0;;;
2025-02-14;VTF5;V25P004900;585.0;;;;;;;;;643.0;;;
2025-02-14;VTF6;V25P004950;1.0;;;;;;;;;820.0;;;
2025-02-14;VTF8;V25P006300;400.0;;;;;;;;;42733.0;;;
2025-02-14;VVD0;V26P005000;40.0;;;;;;;;;2588.0;;;
2025-02-14;VVD4;V26P005400;50.0;;;;;;;;;6418.0;;;
2025-02-14;VVD5;V26P005500;100.0;;;;;;;;;7875.0;;;
2025-02-14;VVD7;V26P005700;460.0;;;;;;;;;11473.0;;;
2025-02-14;VVDB;V26P006000;1.0;;;;;;;;;19061.0;;;
2025-02-14;VVDD;V26P006200;2.1;;;;;;;;;25898.0;;;
2025-02-14;VVDN;V26P006700;400.0;;;;;;;;;47759.0;;;
2025-02-14;VVDW;V26P005750;1.75;;;;;;;;;12516.0;;;
2025-02-14;XTDB;X25P005000;320.0;;;;;;;;;1202.0;;;
2025-02-14;XTDR;X25P005650;200.0;;;;;;;;;10386.0;;;
2025-02-14;XTDT;X25P005750;325.0;;;;;;;;;13609.0;;;
2025-02-14;XTDV;X25P005800;400.0;;;;;;;;;15425.0;;;
2025-02-14;XTDX;X25P005900;50.0;;;;;;;;;19465.0;;;
2025-02-14;XTDZ;X25P006000;400.0;;;;;;;;;24002.0;;;
2025-02-14;ZTD2;Z25P005100;650.0;;;;;;;;;2191.0;;;
2025-02-14;ZTDH;Z25P005750;5.0;;;;;;;;;14053.0;;;
2025-02-14;ZTDK;Z25P005850;105.0;;;;;;;;;17649.0;;;
2025-02-14;ZTDM;Z25P005950;40.0;;;;;;;;;21757.0;;;
2025-02-14;ZTDN;Z25P006000;650.0;;;;;;;;;23985.0;;;
2025-02-14;ZTDP;Z25P006050;200.0;;;;;;;;;26350.0;;;
2025-02-14;ZTDR;Z25P006150;110.0;;;;;;;;;31429.0;;;
2025-02-14;ZTDV;Z25P006300;100.0;;;;;;;;;40032.0;;;
